isRTL,ActVal,ConvKernelDim (dimensions flattened),Dilation (dimensions flattened),Input Feature Map Channels,Input Feature Map Dim (dimensions flattened),ImgDim (dimensions flattened),K,Labels,MH,MW,NumChannels,Output Feature Map Dim (dimensions flattened),Padding (dimensions flattened),Stride (dimensions flattened),accDataType (bits),binaryXnorMode,inWidth,inputDataType (bits),noActivation,numInputVectors (dimensions flattened),isOp_typeConvolutioninputgeneratorrtl,isOp_typeFmpaddingrtl,isOp_typeLabelselecthls,isOp_typeMvauhls,isOp_typeMvaurtl,isOp_typeThresholdingrtl,outputDataType (bits),parallel_window,weightDataType (bits),PE,SIMD,isRam_styleAuto,isRam_styleBlock,isRam_styleDistributed,isResTypeDsp,isResTypeLut,depth,isImpl_styleRtl,Total LUT,Total FFs,BRAM (36k eq.),DSP Blocks
1,,9.0,1.0,8.0,100.0,,,,,,,16.0,,4.0,,,,2.0,,,1,0,0,0,0,0,2.0,0.0,,,1.0,0,0,1,0,0,,0,161,81,0.0,0
1,,9.0,1.0,16.0,36.0,,,,,,,4.0,,4.0,,,,2.0,,,1,0,0,0,0,0,2.0,0.0,,,1.0,0,0,1,0,0,,0,172,81,0.0,0
1,,,,,,1024.0,,,,,4.0,,1.0,,,,,8.0,,,0,1,0,0,0,0,,,,,1.0,0,0,0,0,0,,0,51,83,0.0,0
1,,,,,,256.0,,,,,16.0,,1.0,,,,,2.0,,,0,1,0,0,0,0,,,,,1.0,0,0,0,0,0,,0,47,76,0.0,0
1,,,,,,64.0,,,,,8.0,,1.0,,,,,2.0,,,0,1,0,0,0,0,,,,,1.0,0,0,0,0,0,,0,41,66,0.0,0
1,,,,,,16.0,,,,,16.0,,1.0,,,,,2.0,,,0,1,0,0,0,0,,,,,1.0,0,0,0,0,0,,0,47,58,0.0,0
0,,,,,,,1.0,6.0,,,,,,,,,,7.0,,1.0,0,0,1,0,0,0,8.0,,,1.0,,0,0,0,0,0,,0,58,56,0.0,0
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,2.0,,2.0,1.0,1.0,0,1,0,1,0,,0,411,530,0.5,1
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,64.0,0,0,0,1,0,0,2.0,,2.0,1.0,1.0,0,1,0,1,0,,0,727,520,0.5,1
0,0.0,,,,,,,,16.0,72.0,,,,,8.0,0.0,,2.0,0.0,16.0,0,0,0,1,0,0,2.0,,2.0,1.0,1.0,0,1,0,1,0,,0,505,371,0.5,1
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,4.0,0,0,0,1,0,0,2.0,,2.0,1.0,1.0,0,1,0,1,0,,0,780,516,0.5,1
0,0.0,,,,,,,,6.0,32.0,,,,,7.0,0.0,,2.0,1.0,1.0,0,0,0,1,0,0,7.0,,2.0,1.0,1.0,0,1,0,1,0,,0,322,267,0.5,1
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,,0,84,27,0.0,0
1,,,,,,,,,,,,,,,,,2.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,110.0,1,85,27,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,,0,29,65,1.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,,0,32,69,2.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,,0,46,57,0.5,0
1,,,,,,,,,,,,,,,,,2.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,138.0,1,108,29,0.0,0
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,2.0,,2.0,1.0,2.0,0,1,0,1,0,,0,405,553,0.5,2
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,,0,8,27,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,,0,29,61,0.5,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,,0,123,29,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,,0,29,65,2.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,,0,106,29,0.0,0
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,2.0,,2.0,1.0,3.0,0,1,0,1,0,,0,403,568,0.5,3
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,64.0,0,0,0,1,0,0,2.0,,2.0,1.0,2.0,0,1,0,1,0,,0,457,526,0.5,2
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,,0,10,36,0.0,0
1,,,,,,,,,,,,,,,,,2.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,69.0,1,82,27,0.0,0
1,,,,,,,,,,,,,,,,,2.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,124.0,1,84,27,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,,0,60,25,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,,0,29,61,1.5,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,,0,46,57,1.0,0
1,,,,,,,,,,,,,,,,,2.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,49.0,1,62,25,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,251.0,1,124,29,0.0,0
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,2.0,,2.0,1.0,4.0,0,1,0,1,0,,0,421,612,0.5,4
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,,0,9,44,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,,0,112,29,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,,0,29,61,2.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,,0,349,60,0.0,0
1,,,,,,,,,,,,,,,,,2.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,65.0,1,69,27,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,,0,81,27,0.0,0
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,2.0,,2.0,1.0,6.0,0,1,0,1,0,,0,443,694,0.5,6
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,64.0,0,0,0,1,0,0,2.0,,2.0,1.0,3.0,0,1,0,1,0,,0,417,525,0.5,3
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,,0,10,61,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,,0,7,12,0.0,0
1,,,,,,,,,,,,,,,,,2.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,140.0,1,108,29,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,,0,109,29,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,,0,46,57,1.5,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,,0,49,53,1.0,0
1,,,,,,,,,,,,,,,,,2.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,99.0,1,84,27,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,219.0,1,121,29,0.0,0
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,2.0,,2.0,1.0,9.0,0,1,0,1,0,,0,542,838,0.5,9
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,64.0,0,0,0,1,0,0,2.0,,2.0,1.0,4.0,0,1,0,1,0,,0,413,545,0.5,4
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,,0,13,86,0.0,0
1,,,,,,,,,,,,,,,,,2.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,188.0,1,112,29,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,,0,724,115,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,,0,411,99,0.0,0
1,,,,,,,,,,,,,,,,,2.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,148.0,1,105,29,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,,0,85,27,0.0,0
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,64.0,0,0,0,1,0,0,2.0,,2.0,1.0,6.0,0,1,0,1,0,,0,387,591,0.5,6
0,0.0,,,,,,,,16.0,72.0,,,,,8.0,0.0,,2.0,0.0,16.0,0,0,0,1,0,0,2.0,,2.0,1.0,2.0,0,1,0,1,0,,0,358,375,0.5,2
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,,0,7,19,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,69.0,1,82,27,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,62.0,1,85,33,0.0,0
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,2.0,,2.0,1.0,12.0,0,1,0,1,0,,0,531,914,0.5,12
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,,0,12,110,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,,0,950,149,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,,0,539,131,0.0,0
1,,,,,,,,,,,,,,,,,2.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,198.0,1,125,29,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,51.0,1,62,25,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,75.0,1,119,35,0.0,0
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,2.0,,2.0,1.0,18.0,0,1,0,1,0,,0,584,1139,1.0,18
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,64.0,0,0,0,1,0,0,2.0,,2.0,1.0,8.0,0,1,0,1,0,,0,399,638,0.5,8
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,,0,14,159,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,93.0,1,84,27,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,2.0,1,151,295,0.0,0
1,,,,,,,,,,,,,,,,,2.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,157.0,1,106,29,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,,0,121,29,0.0,0
1,,9.0,1.0,16.0,324.0,,,,,,,64.0,,4.0,,,,2.0,,,1,0,0,0,0,0,2.0,0.0,,,2.0,0,0,1,0,0,,0,209,93,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,,0,7,24,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,82.0,1,116,35,0.0,0
1,,9.0,1.0,4.0,1156.0,,,,,,,256.0,,4.0,,,,8.0,,,1,0,0,0,0,0,8.0,0.0,,,2.0,0,0,1,0,0,,0,242,100,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,,0,18,166,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,185.0,1,170,37,0.0,0
1,,,,,,,,,,,,,,,,,8.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,2.0,1,23,38,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,,0,1398,213,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,,0,1138,173,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,,0,199,38,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,,0,84,33,0.0,0
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,64.0,0,0,0,1,0,0,2.0,,2.0,1.0,9.0,0,1,0,1,0,,0,397,663,0.5,9
0,0.0,,,,,,,,16.0,72.0,,,,,8.0,0.0,,2.0,0.0,16.0,0,0,0,1,0,0,2.0,,2.0,1.0,3.0,0,1,0,1,0,,0,336,378,0.5,3
0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,,0,256,283,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,45.0,1,62,25,0.0,0
1,,,,,,,,,,,,,,,,,2.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,206.0,1,122,29,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,104.0,1,165,43,0.0,0
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,2.0,,2.0,1.0,36.0,0,1,0,1,0,,0,597,1419,1.0,36
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,64.0,0,0,0,1,0,0,2.0,,2.0,1.0,12.0,0,1,0,1,0,,0,412,702,0.5,12
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,,0,18,311,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,,0,8,33,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,61.0,1,62,25,0.0,0
1,,,,,,,,,,,,,,,,,2.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,216.0,1,120,29,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,2.0,1,301,588,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,,0,113,29,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,33.0,1,54,25,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,,0,276,51,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,,0,109,41,0.0,0
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,64.0,0,0,0,1,0,0,2.0,,2.0,1.0,16.0,0,1,0,1,0,,0,442,780,0.5,16
0,0.0,,,,,,,,16.0,72.0,,,,,8.0,0.0,,2.0,0.0,16.0,0,0,0,1,0,0,2.0,,2.0,1.0,4.0,0,1,0,1,0,,0,326,398,0.5,4
1,,,,,,,,,,,,,,,,,2.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,230.0,1,123,29,0.0,0
1,,,,,,256.0,,,,,16.0,,1.0,,,,,2.0,,,0,1,0,0,0,0,,,,,2.0,0,0,0,0,0,,0,46,75,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,78.0,1,83,27,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,232.0,1,123,29,0.0,0
1,,9.0,1.0,16.0,324.0,,,,,,,64.0,,4.0,,,,2.0,,,1,0,0,0,0,0,2.0,0.0,,,4.0,0,0,1,0,0,,0,199,90,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,,0,6,15,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,40.0,1,132,49,0.0,0
1,,9.0,1.0,4.0,1156.0,,,,,,,256.0,,4.0,,,,8.0,,,1,0,0,0,0,0,8.0,0.0,,,4.0,0,0,1,0,0,,0,245,108,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,,0,26,326,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,62.0,1,132,49,0.0,0
1,,,,,,,,,,,,,,,,,8.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,2.0,1,39,70,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,32.0,1,628,322,0.0,0
1,,,,,,1024.0,,,,,4.0,,1.0,,,,,8.0,,,0,1,0,0,0,0,,,,,2.0,0,0,0,0,0,,0,65,97,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,,0,12,51,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,,0,171,37,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,155.0,1,272,53,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,94.0,1,191,51,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,219.0,1,2711,375,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,146.0,1,106,29,0.0,0
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,64.0,0,0,0,1,0,0,2.0,,2.0,1.0,18.0,0,1,0,1,0,,0,442,813,1.0,18
0,0.0,,,,,,,,16.0,72.0,,,,,8.0,0.0,,2.0,0.0,16.0,0,0,0,1,0,0,2.0,,2.0,1.0,6.0,0,1,0,1,0,,0,332,444,0.5,6
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,4.0,0,0,0,1,0,0,2.0,,2.0,1.0,2.0,0,1,0,1,0,,0,451,518,0.5,2
0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,,0,313,451,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,50.0,1,155,57,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,102.0,1,85,27,0.0,0
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,2.0,,2.0,2.0,36.0,0,1,0,1,0,,0,836,1945,2.0,72
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,64.0,0,0,0,1,0,0,2.0,,2.0,1.0,24.0,0,1,0,1,0,,0,532,891,1.0,24
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,107.0,1,86,27,0.0,0
1,,,,,,,,,,,,,,,,,2.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,213.0,1,122,29,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,159.0,1,391,76,0.0,0
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,64.0,0,0,0,1,0,0,2.0,,2.0,1.0,36.0,0,1,0,1,0,,0,660,1094,1.0,36
0,0.0,,,,,,,,16.0,72.0,,,,,8.0,0.0,,2.0,0.0,16.0,0,0,0,1,0,0,2.0,,2.0,1.0,8.0,0,1,0,1,0,,0,341,490,0.5,8
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,114.0,1,83,27,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,2.0,1,79,150,0.0,0
1,,,,,,256.0,,,,,16.0,,1.0,,,,,2.0,,,0,1,0,0,0,0,,,,,4.0,0,0,0,0,0,,0,45,74,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,38.0,1,61,25,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,116.0,1,84,27,0.0,0
1,,9.0,1.0,16.0,324.0,,,,,,,64.0,,4.0,,,,2.0,,,1,0,0,0,0,0,2.0,0.0,,,8.0,0,0,1,0,0,,0,187,90,0.0,0
0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,,0,379,789,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,32.0,1,178,88,0.0,0
1,,9.0,1.0,4.0,1156.0,,,,,,,256.0,,4.0,,,,8.0,,,1,0,0,0,0,0,8.0,1.0,,,4.0,0,0,1,0,0,,0,141,414,0.0,0
1,,,,,,,,,,,,,,,,,8.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,32.0,1,628,322,0.0,0
1,,,,,,1024.0,,,,,4.0,,1.0,,,,,8.0,,,0,1,0,0,0,0,,,,,4.0,0,0,0,0,0,,0,64,129,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,217.0,1,341,58,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,43.0,1,86,33,0.0,0
1,,,,,,,,,,,,,,,,,8.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,236.0,1,2742,404,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,70.0,1,82,27,0.0,0
0,0.0,,,,,,,,16.0,72.0,,,,,8.0,0.0,,2.0,0.0,16.0,0,0,0,1,0,0,2.0,,2.0,1.0,9.0,0,1,0,1,0,,0,332,515,0.5,9
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,4.0,0,0,0,1,0,0,2.0,,2.0,1.0,3.0,0,1,0,1,0,,0,412,521,0.5,3
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,,0,10,26,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,32.0,1,82,40,0.0,0
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,2.0,,2.0,4.0,36.0,0,1,0,1,0,,0,1269,2957,4.0,144
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,64.0,0,0,0,1,0,0,2.0,,2.0,1.0,48.0,0,1,0,1,0,,0,635,1256,1.5,48
0,0.0,,,,,,,,16.0,72.0,,,,,8.0,0.0,,2.0,0.0,16.0,0,0,0,1,0,0,2.0,,2.0,1.0,12.0,0,1,0,1,0,,0,366,554,0.5,12
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,,0,14,117,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,,0,9,32,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,75.0,1,83,27,0.0,0
1,,,,,,,,,,,,,,,,,2.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,185.0,1,113,29,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,79.0,1,485,121,0.0,0
1,,,,,,,,,,,,,,,,,2.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,54.0,1,60,25,0.0,0
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,64.0,0,0,0,1,0,0,2.0,,2.0,1.0,72.0,0,1,0,1,0,,0,801,1673,2.0,72
0,0.0,,,,,,,,16.0,72.0,,,,,8.0,0.0,,2.0,0.0,16.0,0,0,0,1,0,0,2.0,,2.0,1.0,18.0,0,1,0,1,0,,0,431,665,1.0,18
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,4.0,0,0,0,1,0,0,2.0,,2.0,1.0,4.0,0,1,0,1,0,,0,406,541,0.5,4
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,,0,11,45,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,2.0,1,47,86,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,55.0,1,62,25,0.0,0
1,,9.0,1.0,8.0,100.0,,,,,,,16.0,,4.0,,,,2.0,,,1,0,0,0,0,0,2.0,0.0,,,2.0,0,0,1,0,0,,0,152,76,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,,0,11,46,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,32.0,1,114,56,0.0,0
1,,,,,,256.0,,,,,16.0,,1.0,,,,,2.0,,,0,1,0,0,0,0,,,,,8.0,0,0,0,0,0,,0,48,88,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,81.0,1,118,35,0.0,0
1,,9.0,1.0,16.0,324.0,,,,,,,64.0,,4.0,,,,2.0,,,1,0,0,0,0,0,2.0,0.0,,,16.0,0,0,1,0,0,,0,173,98,0.0,0
0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,,0,673,1469,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,57.0,1,61,25,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,32.0,1,323,161,0.0,0
1,,,,,,,,,,,,,,,,,2.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,50.0,1,59,25,0.0,0
