session,run_name,logical_fifo_name,chain_length,dataType_bits,tensor_volume,ram_style,impl_style,produtor_node,produtor_op,produtor_PE,produtor_cycles,p_throughput,p_transfers,consumidor_node,consumidor_op,consumidor_SIMD,consumidor_cycles,c_throughput,c_transfers,parallelism_mismatch,real_depth,cycle_ratio,theoretical_accumulation,theoretical_fifo_depth
MNIST_1W1A_2026-04-05_18-03-39,run28_optimized,StreamingFIFO_rtl,1,8,64,auto,rtl,StreamingDataWidthConverter_rtl_1,StreamingDataWidthConverter_rtl,1,1,1.0,64.0,MVAU_hls_1,MVAU_hls,64,32,2.0,1.0,1,2,0.03125,62.0,62.0
MNIST_1W1A_2026-04-05_18-03-39,run28_optimized,StreamingFIFO_rtl,1,1,64,auto,rtl,MVAU_hls_1,MVAU_hls,2,32,0.0625,32.0,StreamingDataWidthConverter_rtl_2,StreamingDataWidthConverter_rtl,1,1,1.0,64.0,1,2,32.0,0.0,0.0
MNIST_1W1A_2026-04-05_18-03-39,run28_optimized,StreamingFIFO_rtl,1,8,64,auto,rtl,StreamingDataWidthConverter_rtl_2,StreamingDataWidthConverter_rtl,1,1,1.0,64.0,MVAU_hls_2,MVAU_hls,64,32,2.0,1.0,1,2,0.03125,62.0,62.0
MNIST_1W1A_2026-04-05_18-03-39,run28_optimized,StreamingFIFO_rtl,1,1,64,auto,rtl,MVAU_hls_2,MVAU_hls,2,32,0.0625,32.0,StreamingDataWidthConverter_rtl_3,StreamingDataWidthConverter_rtl,1,1,1.0,64.0,1,2,32.0,0.0,0.0
MNIST_1W1A_2026-04-05_18-03-39,run28_optimized,StreamingFIFO_rtl,1,8,64,auto,rtl,StreamingDataWidthConverter_rtl_3,StreamingDataWidthConverter_rtl,1,1,1.0,64.0,MVAU_hls_3,MVAU_hls,16,40,0.4,4.0,1,2,0.025,62.4,62.4
MNIST_1W1A_2026-04-05_18-03-39,run28_optimized,StreamingFIFO_rtl,1,7,10,auto,rtl,MVAU_hls_3,MVAU_hls,1,40,0.025,10.0,LabelSelect_hls_0,LabelSelect_hls,1,10,0.1,10.0,0,2,4.0,0.0,0.0
MNIST_1W1A_2026-04-05_18-03-39,run28_optimized,StreamingFIFO_rtl,1,8,1,auto,rtl,LabelSelect_hls_0,LabelSelect_hls,1,10,0.1,1.0,Output_Node,Output,1,1,1.0,1.0,0,2,10.0,0.0,0.0
MNIST_1W1A_2026-04-05_18-03-39,run30_optimized,StreamingFIFO_rtl,1,8,784,auto,rtl,Input_Node,Input,1,1,1.0,784.0,Thresholding_rtl_0,Thresholding_rtl,1,28,0.03571428571428571,784.0,0,2,0.03571428571428571,756.0,756.0
MNIST_1W1A_2026-04-05_18-03-39,run30_optimized,StreamingFIFO_rtl,1,1,784,auto,rtl,Thresholding_rtl_0,Thresholding_rtl,28,28,1.0,28.0,StreamingDataWidthConverter_rtl_0,StreamingDataWidthConverter_rtl,1,1,1.0,784.0,1,2,28.0,0.0,0.0
MNIST_1W1A_2026-04-05_18-03-39,run30_optimized,StreamingFIFO_rtl,1,8,784,auto,rtl,StreamingDataWidthConverter_rtl_0,StreamingDataWidthConverter_rtl,1,1,1.0,784.0,MVAU_hls_0,MVAU_hls,784,32,24.5,1.0,1,2,0.03125,759.5,759.5
MNIST_1W1A_2026-04-05_18-03-39,run30_optimized,StreamingFIFO_rtl,1,1,64,auto,rtl,MVAU_hls_0,MVAU_hls,2,32,0.0625,32.0,StreamingDataWidthConverter_rtl_1,StreamingDataWidthConverter_rtl,1,1,1.0,64.0,1,2,32.0,0.0,0.0
MNIST_1W1A_2026-04-05_18-03-39,run30_optimized,StreamingFIFO_rtl,1,8,64,auto,rtl,StreamingDataWidthConverter_rtl_1,StreamingDataWidthConverter_rtl,1,1,1.0,64.0,MVAU_hls_1,MVAU_hls,64,32,2.0,1.0,1,2,0.03125,62.0,62.0
MNIST_1W1A_2026-04-05_18-03-39,run30_optimized,StreamingFIFO_rtl,1,1,64,auto,rtl,MVAU_hls_1,MVAU_hls,2,32,0.0625,32.0,StreamingDataWidthConverter_rtl_2,StreamingDataWidthConverter_rtl,1,1,1.0,64.0,1,2,32.0,0.0,0.0
MNIST_1W1A_2026-04-05_18-03-39,run30_optimized,StreamingFIFO_rtl,1,8,64,auto,rtl,StreamingDataWidthConverter_rtl_2,StreamingDataWidthConverter_rtl,1,1,1.0,64.0,MVAU_hls_2,MVAU_hls,64,32,2.0,1.0,1,2,0.03125,62.0,62.0
MNIST_1W1A_2026-04-05_18-03-39,run30_optimized,StreamingFIFO_rtl,1,1,64,auto,rtl,MVAU_hls_2,MVAU_hls,2,32,0.0625,32.0,StreamingDataWidthConverter_rtl_3,StreamingDataWidthConverter_rtl,1,1,1.0,64.0,1,2,32.0,0.0,0.0
MNIST_1W1A_2026-04-05_18-03-39,run30_optimized,StreamingFIFO_rtl,1,8,64,auto,rtl,StreamingDataWidthConverter_rtl_3,StreamingDataWidthConverter_rtl,1,1,1.0,64.0,MVAU_hls_3,MVAU_hls,32,20,1.6,2.0,1,2,0.05,60.8,60.8
MNIST_1W1A_2026-04-05_18-03-39,run30_optimized,StreamingFIFO_rtl,1,7,10,auto,rtl,MVAU_hls_3,MVAU_hls,1,20,0.05,10.0,LabelSelect_hls_0,LabelSelect_hls,1,10,0.1,10.0,0,2,2.0,0.0,0.0
MNIST_1W1A_2026-04-05_18-03-39,run30_optimized,StreamingFIFO_rtl,1,8,1,auto,rtl,LabelSelect_hls_0,LabelSelect_hls,1,10,0.1,1.0,Output_Node,Output,1,1,1.0,1.0,0,2,10.0,0.0,0.0
MNIST_1W1A_2026-04-05_18-03-39,run18_optimized,StreamingFIFO_rtl,1,8,784,auto,rtl,Input_Node,Input,1,1,1.0,784.0,Thresholding_rtl_0,Thresholding_rtl,1,196,0.00510204081632653,784.0,0,57,0.00510204081632653,780.0,780.0
MNIST_1W1A_2026-04-05_18-03-39,run18_optimized,StreamingFIFO_rtl,1,1,784,auto,rtl,Thresholding_rtl_0,Thresholding_rtl,4,196,0.02040816326530612,196.0,StreamingDataWidthConverter_rtl_0,StreamingDataWidthConverter_rtl,1,1,1.0,784.0,1,196,196.0,0.0,0.0
MNIST_1W1A_2026-04-05_18-03-39,run18_optimized,StreamingFIFO_rtl,1,8,784,auto,rtl,StreamingDataWidthConverter_rtl_0,StreamingDataWidthConverter_rtl,1,1,1.0,784.0,MVAU_hls_0,MVAU_hls,196,256,0.765625,4.0,1,32,0.00390625,780.9375,780.9375
MNIST_1W1A_2026-04-05_18-03-39,run18_optimized,StreamingFIFO_rtl,1,1,64,auto,rtl,MVAU_hls_0,MVAU_hls,1,256,0.00390625,64.0,StreamingDataWidthConverter_rtl_1,StreamingDataWidthConverter_rtl,1,1,1.0,64.0,0,2,256.0,0.0,0.0
MNIST_1W1A_2026-04-05_18-03-39,run18_optimized,StreamingFIFO_rtl,1,8,64,auto,rtl,StreamingDataWidthConverter_rtl_1,StreamingDataWidthConverter_rtl,1,1,1.0,64.0,MVAU_hls_1,MVAU_hls,16,256,0.0625,4.0,1,2,0.00390625,63.75,63.75
MNIST_1W1A_2026-04-05_18-03-39,run18_optimized,StreamingFIFO_rtl,1,1,64,auto,rtl,MVAU_hls_1,MVAU_hls,1,256,0.00390625,64.0,StreamingDataWidthConverter_rtl_2,StreamingDataWidthConverter_rtl,1,1,1.0,64.0,0,2,256.0,0.0,0.0
MNIST_1W1A_2026-04-05_18-03-39,run18_optimized,StreamingFIFO_rtl,1,8,64,auto,rtl,StreamingDataWidthConverter_rtl_2,StreamingDataWidthConverter_rtl,1,1,1.0,64.0,MVAU_hls_2,MVAU_hls,16,256,0.0625,4.0,1,2,0.00390625,63.75,63.75
MNIST_1W1A_2026-04-05_18-03-39,run18_optimized,StreamingFIFO_rtl,1,1,64,auto,rtl,MVAU_hls_2,MVAU_hls,1,256,0.00390625,64.0,StreamingDataWidthConverter_rtl_3,StreamingDataWidthConverter_rtl,1,1,1.0,64.0,0,64,256.0,0.0,0.0
MNIST_1W1A_2026-04-05_18-03-39,run18_optimized,StreamingFIFO_rtl,1,8,64,auto,rtl,StreamingDataWidthConverter_rtl_3,StreamingDataWidthConverter_rtl,1,1,1.0,64.0,MVAU_hls_3,MVAU_hls,2,320,0.00625,32.0,1,32,0.003125,63.8,63.8
MNIST_1W1A_2026-04-05_18-03-39,run18_optimized,StreamingFIFO_rtl,1,7,10,auto,rtl,MVAU_hls_3,MVAU_hls,1,320,0.003125,10.0,LabelSelect_hls_0,LabelSelect_hls,1,10,0.1,10.0,0,2,32.0,0.0,0.0
MNIST_1W1A_2026-04-05_18-03-39,run18_optimized,StreamingFIFO_rtl,1,8,1,auto,rtl,LabelSelect_hls_0,LabelSelect_hls,1,10,0.1,1.0,Output_Node,Output,1,1,1.0,1.0,0,2,10.0,0.0,0.0
MNIST_1W1A_2026-04-05_18-03-39,run20_optimized,StreamingFIFO_rtl,1,8,784,auto,rtl,Input_Node,Input,1,1,1.0,784.0,Thresholding_rtl_0,Thresholding_rtl,1,196,0.00510204081632653,784.0,0,2,0.00510204081632653,780.0,780.0
MNIST_1W1A_2026-04-05_18-03-39,run20_optimized,StreamingFIFO_rtl,1,1,784,auto,rtl,Thresholding_rtl_0,Thresholding_rtl,4,196,0.02040816326530612,196.0,StreamingDataWidthConverter_rtl_0,StreamingDataWidthConverter_rtl,1,1,1.0,784.0,1,2,196.0,0.0,0.0
MNIST_1W1A_2026-04-05_18-03-39,run20_optimized,StreamingFIFO_rtl,1,8,784,auto,rtl,StreamingDataWidthConverter_rtl_0,StreamingDataWidthConverter_rtl,1,1,1.0,784.0,MVAU_hls_0,MVAU_hls,392,128,3.0625,2.0,1,2,0.0078125,777.875,777.875
MNIST_1W1A_2026-04-05_18-03-39,run20_optimized,StreamingFIFO_rtl,1,1,64,auto,rtl,MVAU_hls_0,MVAU_hls,1,128,0.0078125,64.0,StreamingDataWidthConverter_rtl_1,StreamingDataWidthConverter_rtl,1,1,1.0,64.0,0,2,128.0,0.0,0.0
MNIST_1W1A_2026-04-05_18-03-39,run20_optimized,StreamingFIFO_rtl,1,8,64,auto,rtl,StreamingDataWidthConverter_rtl_1,StreamingDataWidthConverter_rtl,1,1,1.0,64.0,MVAU_hls_1,MVAU_hls,32,128,0.25,2.0,1,2,0.0078125,63.5,63.5
MNIST_1W1A_2026-04-05_18-03-39,run20_optimized,StreamingFIFO_rtl,1,1,64,auto,rtl,MVAU_hls_1,MVAU_hls,1,128,0.0078125,64.0,StreamingDataWidthConverter_rtl_2,StreamingDataWidthConverter_rtl,1,1,1.0,64.0,0,2,128.0,0.0,0.0
MNIST_1W1A_2026-04-05_18-03-39,run20_optimized,StreamingFIFO_rtl,1,8,64,auto,rtl,StreamingDataWidthConverter_rtl_2,StreamingDataWidthConverter_rtl,1,1,1.0,64.0,MVAU_hls_2,MVAU_hls,32,128,0.25,2.0,1,2,0.0078125,63.5,63.5
MNIST_1W1A_2026-04-05_18-03-39,run20_optimized,StreamingFIFO_rtl,1,1,64,auto,rtl,MVAU_hls_2,MVAU_hls,1,128,0.0078125,64.0,StreamingDataWidthConverter_rtl_3,StreamingDataWidthConverter_rtl,1,1,1.0,64.0,0,2,128.0,0.0,0.0
MNIST_1W1A_2026-04-05_18-03-39,run20_optimized,StreamingFIFO_rtl,1,8,64,auto,rtl,StreamingDataWidthConverter_rtl_3,StreamingDataWidthConverter_rtl,1,1,1.0,64.0,MVAU_hls_3,MVAU_hls,4,160,0.025,16.0,1,32,0.00625,63.6,63.6
MNIST_1W1A_2026-04-05_18-03-39,run20_optimized,StreamingFIFO_rtl,1,7,10,auto,rtl,MVAU_hls_3,MVAU_hls,1,160,0.00625,10.0,LabelSelect_hls_0,LabelSelect_hls,1,10,0.1,10.0,0,2,16.0,0.0,0.0
MNIST_1W1A_2026-04-05_18-03-39,run20_optimized,StreamingFIFO_rtl,1,8,1,auto,rtl,LabelSelect_hls_0,LabelSelect_hls,1,10,0.1,1.0,Output_Node,Output,1,1,1.0,1.0,0,2,10.0,0.0,0.0
MNIST_1W1A_2026-04-05_18-03-39,run10_optimized,StreamingFIFO_rtl_0,3,8,784,auto,vivado,Input_Node,Input,1,1,1.0,784.0,Thresholding_rtl_0,Thresholding_rtl,1,784,0.0012755102040816326,784.0,0,784,0.0012755102040816326,783.0,783.0
MNIST_1W1A_2026-04-05_18-03-39,run10_optimized,StreamingFIFO_rtl_1,3,1,784,auto,vivado,Thresholding_rtl_0,Thresholding_rtl,1,784,0.0012755102040816326,784.0,StreamingDataWidthConverter_rtl_0,StreamingDataWidthConverter_rtl,1,1,1.0,784.0,0,784,784.0,0.0,0.0
MNIST_1W1A_2026-04-05_18-03-39,run10_optimized,StreamingFIFO_rtl,1,8,784,auto,rtl,StreamingDataWidthConverter_rtl_0,StreamingDataWidthConverter_rtl,1,1,1.0,784.0,MVAU_hls_0,MVAU_hls,28,1792,0.015625,28.0,1,32,0.0005580357142857143,783.5625,783.5625
MNIST_1W1A_2026-04-05_18-03-39,run10_optimized,StreamingFIFO_rtl,1,1,64,auto,rtl,MVAU_hls_0,MVAU_hls,1,1792,0.0005580357142857143,64.0,StreamingDataWidthConverter_rtl_1,StreamingDataWidthConverter_rtl,1,1,1.0,64.0,0,2,1792.0,0.0,0.0
MNIST_1W1A_2026-04-05_18-03-39,run10_optimized,StreamingFIFO_rtl,1,8,64,auto,rtl,StreamingDataWidthConverter_rtl_1,StreamingDataWidthConverter_rtl,1,1,1.0,64.0,MVAU_hls_1,MVAU_hls,4,1024,0.00390625,16.0,1,32,0.0009765625,63.9375,63.9375
MNIST_1W1A_2026-04-05_18-03-39,run10_optimized,StreamingFIFO_rtl,1,1,64,auto,rtl,MVAU_hls_1,MVAU_hls,1,1024,0.0009765625,64.0,StreamingDataWidthConverter_rtl_2,StreamingDataWidthConverter_rtl,1,1,1.0,64.0,0,2,1024.0,0.0,0.0
MNIST_1W1A_2026-04-05_18-03-39,run10_optimized,StreamingFIFO_rtl,1,8,64,auto,rtl,StreamingDataWidthConverter_rtl_2,StreamingDataWidthConverter_rtl,1,1,1.0,64.0,MVAU_hls_2,MVAU_hls,4,1024,0.00390625,16.0,1,2,0.0009765625,63.9375,63.9375
MNIST_1W1A_2026-04-05_18-03-39,run10_optimized,StreamingFIFO_rtl,1,1,64,auto,rtl,MVAU_hls_2,MVAU_hls,1,1024,0.0009765625,64.0,MVAU_hls_3,MVAU_hls,1,640,0.0015625,64.0,0,2,1.6,0.0,0.0
MNIST_1W1A_2026-04-05_18-03-39,run10_optimized,StreamingFIFO_rtl,1,7,10,auto,rtl,MVAU_hls_3,MVAU_hls,1,640,0.0015625,10.0,LabelSelect_hls_0,LabelSelect_hls,1,10,0.1,10.0,0,2,64.0,0.0,0.0
MNIST_1W1A_2026-04-05_18-03-39,run10_optimized,StreamingFIFO_rtl,1,8,1,auto,rtl,LabelSelect_hls_0,LabelSelect_hls,1,10,0.1,1.0,Output_Node,Output,1,1,1.0,1.0,0,2,10.0,0.0,0.0
MNIST_1W1A_2026-04-05_18-03-39,run12_optimized,StreamingFIFO_rtl,1,8,784,auto,rtl,Input_Node,Input,1,1,1.0,784.0,Thresholding_rtl_0,Thresholding_rtl,1,784,0.0012755102040816326,784.0,0,2,0.0012755102040816326,783.0,783.0
MNIST_1W1A_2026-04-05_18-03-39,run12_optimized,StreamingFIFO_rtl_1,2,1,784,auto,vivado,Thresholding_rtl_0,Thresholding_rtl,1,784,0.0012755102040816326,784.0,StreamingDataWidthConverter_rtl_0,StreamingDataWidthConverter_rtl,1,1,1.0,784.0,0,615,784.0,0.0,0.0
MNIST_1W1A_2026-04-05_18-03-39,run12_optimized,StreamingFIFO_rtl,1,8,784,auto,rtl,StreamingDataWidthConverter_rtl_0,StreamingDataWidthConverter_rtl,1,1,1.0,784.0,MVAU_hls_0,MVAU_hls,56,896,0.0625,14.0,1,32,0.0011160714285714285,783.125,783.125
MNIST_1W1A_2026-04-05_18-03-39,run12_optimized,StreamingFIFO_rtl,1,1,64,auto,rtl,MVAU_hls_0,MVAU_hls,1,896,0.0011160714285714285,64.0,StreamingDataWidthConverter_rtl_1,StreamingDataWidthConverter_rtl,1,1,1.0,64.0,0,2,896.0,0.0,0.0
MNIST_1W1A_2026-04-05_18-03-39,run12_optimized,StreamingFIFO_rtl,1,8,64,auto,rtl,StreamingDataWidthConverter_rtl_1,StreamingDataWidthConverter_rtl,1,1,1.0,64.0,MVAU_hls_1,MVAU_hls,8,512,0.015625,8.0,1,2,0.001953125,63.875,63.875
MNIST_1W1A_2026-04-05_18-03-39,run12_optimized,StreamingFIFO_rtl,1,1,64,auto,rtl,MVAU_hls_1,MVAU_hls,1,512,0.001953125,64.0,StreamingDataWidthConverter_rtl_2,StreamingDataWidthConverter_rtl,1,1,1.0,64.0,0,2,512.0,0.0,0.0
MNIST_1W1A_2026-04-05_18-03-39,run12_optimized,StreamingFIFO_rtl,1,8,64,auto,rtl,StreamingDataWidthConverter_rtl_2,StreamingDataWidthConverter_rtl,1,1,1.0,64.0,MVAU_hls_2,MVAU_hls,8,512,0.015625,8.0,1,2,0.001953125,63.875,63.875
MNIST_1W1A_2026-04-05_18-03-39,run12_optimized,StreamingFIFO_rtl,1,1,64,auto,rtl,MVAU_hls_2,MVAU_hls,1,512,0.001953125,64.0,MVAU_hls_3,MVAU_hls,1,640,0.0015625,64.0,0,32,0.8,12.799999999999997,12.799999999999997
MNIST_1W1A_2026-04-05_18-03-39,run12_optimized,StreamingFIFO_rtl,1,7,10,auto,rtl,MVAU_hls_3,MVAU_hls,1,640,0.0015625,10.0,LabelSelect_hls_0,LabelSelect_hls,1,10,0.1,10.0,0,2,64.0,0.0,0.0
MNIST_1W1A_2026-04-05_18-03-39,run12_optimized,StreamingFIFO_rtl,1,8,1,auto,rtl,LabelSelect_hls_0,LabelSelect_hls,1,10,0.1,1.0,Output_Node,Output,1,1,1.0,1.0,0,2,10.0,0.0,0.0
MNIST_1W1A_2026-04-05_18-03-39,run14_optimized,StreamingFIFO_rtl,1,8,784,auto,rtl,Input_Node,Input,1,1,1.0,784.0,Thresholding_rtl_0,Thresholding_rtl,1,392,0.002551020408163265,784.0,0,217,0.002551020408163265,782.0,782.0
MNIST_1W1A_2026-04-05_18-03-39,run14_optimized,StreamingFIFO_rtl_1,2,1,784,auto,rtl,Thresholding_rtl_0,Thresholding_rtl,2,392,0.00510204081632653,392.0,StreamingDataWidthConverter_rtl_0,StreamingDataWidthConverter_rtl,1,1,1.0,784.0,1,392,392.0,0.0,0.0
MNIST_1W1A_2026-04-05_18-03-39,run14_optimized,StreamingFIFO_rtl,1,8,784,auto,rtl,StreamingDataWidthConverter_rtl_0,StreamingDataWidthConverter_rtl,1,1,1.0,784.0,MVAU_hls_0,MVAU_hls,98,512,0.19140625,8.0,1,32,0.001953125,782.46875,782.46875
MNIST_1W1A_2026-04-05_18-03-39,run14_optimized,StreamingFIFO_rtl,1,1,64,auto,rtl,MVAU_hls_0,MVAU_hls,1,512,0.001953125,64.0,StreamingDataWidthConverter_rtl_1,StreamingDataWidthConverter_rtl,1,1,1.0,64.0,0,2,512.0,0.0,0.0
MNIST_1W1A_2026-04-05_18-03-39,run14_optimized,StreamingFIFO_rtl,1,8,64,auto,rtl,StreamingDataWidthConverter_rtl_1,StreamingDataWidthConverter_rtl,1,1,1.0,64.0,MVAU_hls_1,MVAU_hls,8,512,0.015625,8.0,1,32,0.001953125,63.875,63.875
MNIST_1W1A_2026-04-05_18-03-39,run14_optimized,StreamingFIFO_rtl,1,1,64,auto,rtl,MVAU_hls_1,MVAU_hls,1,512,0.001953125,64.0,StreamingDataWidthConverter_rtl_2,StreamingDataWidthConverter_rtl,1,1,1.0,64.0,0,38,512.0,0.0,0.0
MNIST_1W1A_2026-04-05_18-03-39,run14_optimized,StreamingFIFO_rtl,1,8,64,auto,rtl,StreamingDataWidthConverter_rtl_2,StreamingDataWidthConverter_rtl,1,1,1.0,64.0,MVAU_hls_2,MVAU_hls,8,512,0.015625,8.0,1,32,0.001953125,63.875,63.875
MNIST_1W1A_2026-04-05_18-03-39,run14_optimized,StreamingFIFO_rtl,1,1,64,auto,rtl,MVAU_hls_2,MVAU_hls,1,512,0.001953125,64.0,MVAU_hls_3,MVAU_hls,1,640,0.0015625,64.0,0,64,0.8,12.799999999999997,12.799999999999997
MNIST_1W1A_2026-04-05_18-03-39,run14_optimized,StreamingFIFO_rtl,1,7,10,auto,rtl,MVAU_hls_3,MVAU_hls,1,640,0.0015625,10.0,LabelSelect_hls_0,LabelSelect_hls,1,10,0.1,10.0,0,2,64.0,0.0,0.0
MNIST_1W1A_2026-04-05_18-03-39,run14_optimized,StreamingFIFO_rtl,1,8,1,auto,rtl,LabelSelect_hls_0,LabelSelect_hls,1,10,0.1,1.0,Output_Node,Output,1,1,1.0,1.0,0,2,10.0,0.0,0.0
MNIST_1W1A_2026-04-05_18-03-39,run23_optimized,StreamingFIFO_rtl,1,8,784,auto,rtl,Input_Node,Input,1,1,1.0,784.0,Thresholding_rtl_0,Thresholding_rtl,1,112,0.008928571428571428,784.0,0,2,0.008928571428571428,777.0,777.0
MNIST_1W1A_2026-04-05_18-03-39,run23_optimized,StreamingFIFO_rtl,1,1,784,auto,rtl,Thresholding_rtl_0,Thresholding_rtl,7,112,0.0625,112.0,StreamingDataWidthConverter_rtl_0,StreamingDataWidthConverter_rtl,1,1,1.0,784.0,1,2,112.0,0.0,0.0
MNIST_1W1A_2026-04-05_18-03-39,run23_optimized,StreamingFIFO_rtl,1,8,784,auto,rtl,StreamingDataWidthConverter_rtl_0,StreamingDataWidthConverter_rtl,1,1,1.0,784.0,MVAU_hls_0,MVAU_hls,784,64,12.25,1.0,1,2,0.015625,771.75,771.75
MNIST_1W1A_2026-04-05_18-03-39,run23_optimized,StreamingFIFO_rtl,1,1,64,auto,rtl,MVAU_hls_0,MVAU_hls,1,64,0.015625,64.0,StreamingDataWidthConverter_rtl_1,StreamingDataWidthConverter_rtl,1,1,1.0,64.0,0,2,64.0,0.0,0.0
MNIST_1W1A_2026-04-05_18-03-39,run23_optimized,StreamingFIFO_rtl,1,8,64,auto,rtl,StreamingDataWidthConverter_rtl_1,StreamingDataWidthConverter_rtl,1,1,1.0,64.0,MVAU_hls_1,MVAU_hls,64,64,1.0,1.0,1,2,0.015625,63.0,63.0
MNIST_1W1A_2026-04-05_18-03-39,run23_optimized,StreamingFIFO_rtl,1,1,64,auto,rtl,MVAU_hls_1,MVAU_hls,1,64,0.015625,64.0,StreamingDataWidthConverter_rtl_2,StreamingDataWidthConverter_rtl,1,1,1.0,64.0,0,2,64.0,0.0,0.0
MNIST_1W1A_2026-04-05_18-03-39,run23_optimized,StreamingFIFO_rtl,1,8,64,auto,rtl,StreamingDataWidthConverter_rtl_2,StreamingDataWidthConverter_rtl,1,1,1.0,64.0,MVAU_hls_2,MVAU_hls,64,64,1.0,1.0,1,2,0.015625,63.0,63.0
MNIST_1W1A_2026-04-05_18-03-39,run23_optimized,StreamingFIFO_rtl,1,1,64,auto,rtl,MVAU_hls_2,MVAU_hls,1,64,0.015625,64.0,StreamingDataWidthConverter_rtl_3,StreamingDataWidthConverter_rtl,1,1,1.0,64.0,0,2,64.0,0.0,0.0
MNIST_1W1A_2026-04-05_18-03-39,run23_optimized,StreamingFIFO_rtl,1,8,64,auto,rtl,StreamingDataWidthConverter_rtl_3,StreamingDataWidthConverter_rtl,1,1,1.0,64.0,MVAU_hls_3,MVAU_hls,8,80,0.1,8.0,1,2,0.0125,63.2,63.2
MNIST_1W1A_2026-04-05_18-03-39,run23_optimized,StreamingFIFO_rtl,1,7,10,auto,rtl,MVAU_hls_3,MVAU_hls,1,80,0.0125,10.0,LabelSelect_hls_0,LabelSelect_hls,1,10,0.1,10.0,0,2,8.0,0.0,0.0
MNIST_1W1A_2026-04-05_18-03-39,run23_optimized,StreamingFIFO_rtl,1,8,1,auto,rtl,LabelSelect_hls_0,LabelSelect_hls,1,10,0.1,1.0,Output_Node,Output,1,1,1.0,1.0,0,2,10.0,0.0,0.0
MNIST_1W1A_2026-04-05_18-03-39,run21_optimized,StreamingFIFO_rtl,1,8,784,auto,rtl,Input_Node,Input,1,1,1.0,784.0,Thresholding_rtl_0,Thresholding_rtl,1,112,0.008928571428571428,784.0,0,2,0.008928571428571428,777.0,777.0
MNIST_1W1A_2026-04-05_18-03-39,run21_optimized,StreamingFIFO_rtl,1,1,784,auto,rtl,Thresholding_rtl_0,Thresholding_rtl,7,112,0.0625,112.0,StreamingDataWidthConverter_rtl_0,StreamingDataWidthConverter_rtl,1,1,1.0,784.0,1,2,112.0,0.0,0.0
MNIST_1W1A_2026-04-05_18-03-39,run21_optimized,StreamingFIFO_rtl,1,8,784,auto,rtl,StreamingDataWidthConverter_rtl_0,StreamingDataWidthConverter_rtl,1,1,1.0,784.0,MVAU_hls_0,MVAU_hls,392,128,3.0625,2.0,1,2,0.0078125,777.875,777.875
MNIST_1W1A_2026-04-05_18-03-39,run21_optimized,StreamingFIFO_rtl,1,1,64,auto,rtl,MVAU_hls_0,MVAU_hls,1,128,0.0078125,64.0,StreamingDataWidthConverter_rtl_1,StreamingDataWidthConverter_rtl,1,1,1.0,64.0,0,2,128.0,0.0,0.0
MNIST_1W1A_2026-04-05_18-03-39,run21_optimized,StreamingFIFO_rtl,1,8,64,auto,rtl,StreamingDataWidthConverter_rtl_1,StreamingDataWidthConverter_rtl,1,1,1.0,64.0,MVAU_hls_1,MVAU_hls,32,128,0.25,2.0,1,2,0.0078125,63.5,63.5
MNIST_1W1A_2026-04-05_18-03-39,run21_optimized,StreamingFIFO_rtl,1,1,64,auto,rtl,MVAU_hls_1,MVAU_hls,1,128,0.0078125,64.0,StreamingDataWidthConverter_rtl_2,StreamingDataWidthConverter_rtl,1,1,1.0,64.0,0,2,128.0,0.0,0.0
MNIST_1W1A_2026-04-05_18-03-39,run21_optimized,StreamingFIFO_rtl,1,8,64,auto,rtl,StreamingDataWidthConverter_rtl_2,StreamingDataWidthConverter_rtl,1,1,1.0,64.0,MVAU_hls_2,MVAU_hls,32,128,0.25,2.0,1,2,0.0078125,63.5,63.5
MNIST_1W1A_2026-04-05_18-03-39,run21_optimized,StreamingFIFO_rtl,1,1,64,auto,rtl,MVAU_hls_2,MVAU_hls,1,128,0.0078125,64.0,StreamingDataWidthConverter_rtl_3,StreamingDataWidthConverter_rtl,1,1,1.0,64.0,0,64,128.0,0.0,0.0
MNIST_1W1A_2026-04-05_18-03-39,run21_optimized,StreamingFIFO_rtl,1,8,64,auto,rtl,StreamingDataWidthConverter_rtl_3,StreamingDataWidthConverter_rtl,1,1,1.0,64.0,MVAU_hls_3,MVAU_hls,4,160,0.025,16.0,1,32,0.00625,63.6,63.6
MNIST_1W1A_2026-04-05_18-03-39,run21_optimized,StreamingFIFO_rtl,1,7,10,auto,rtl,MVAU_hls_3,MVAU_hls,1,160,0.00625,10.0,LabelSelect_hls_0,LabelSelect_hls,1,10,0.1,10.0,0,2,16.0,0.0,0.0
MNIST_1W1A_2026-04-05_18-03-39,run21_optimized,StreamingFIFO_rtl,1,8,1,auto,rtl,LabelSelect_hls_0,LabelSelect_hls,1,10,0.1,1.0,Output_Node,Output,1,1,1.0,1.0,0,2,10.0,0.0,0.0
MNIST_1W1A_2026-04-05_18-03-39,run15_optimized,StreamingFIFO_rtl,1,8,784,auto,rtl,Input_Node,Input,1,1,1.0,784.0,Thresholding_rtl_0,Thresholding_rtl,1,392,0.002551020408163265,784.0,0,239,0.002551020408163265,782.0,782.0
